Time, Memory,Method
151313,600, POST
126437,600, POST
126126,600, POST
126327,600, POST
134562,600, POST
126126,600, POST
128470,600, POST
118752,600, POST
112591,600, POST
111339,600, POST
114585,600, POST
133670,600, POST
127269,600, POST
133740,600, POST
143739,600, POST
131336,600, POST
124864,600, POST
145533,600, POST
126046,600, POST
126387,600, POST
143088,600, POST
127749,600, POST
134803,600, POST
126006,600, POST
181860,600, POST
156934,600, POST
131086,600, POST
128221,600, POST
121958,600, POST
114674,600, POST
141225,600, POST
84268,600, POST
107452,600, POST
81803,600, POST
44293,600, POST
61956,600, POST
119484,600, POST
115596,600, POST
116678,600, POST
114424,600, POST
124984,600, POST
112421,600, POST
109635,600, POST
110647,600, POST
126678,600, POST
132337,600, POST
117540,600, POST
111760,600, POST
122490,600, POST
114113,600, POST
112510,600, POST
110998,600, POST
113964,600, POST
117109,600, POST
112059,600, POST
121889,600, POST
130525,600, POST
120946,600, POST
112491,600, POST
111609,600, POST
116859,600, POST
113863,600, POST
114836,600, POST
128691,600, POST
199914,600, POST
78487,600, POST
84458,600, POST
80561,600, POST
84518,600, POST
79429,600, POST
79068,600, POST
79739,600, POST
122440,600, POST
79308,600, POST
107491,600, POST
83656,600, POST
80270,600, POST
95609,600, POST
80090,600, POST
78056,600, POST
80020,600, POST
78587,600, POST
74640,600, POST
71514,600, POST
74710,600, POST
73287,600, POST
69030,600, POST
77736,600, POST
68638,600, POST
127509,600, POST
123642,600, POST
143048,600, POST
129442,600, POST
138850,600, POST
111619,600, POST
68969,600, POST
92133,600, POST
125335,600, POST
125976,600, POST
119654,600, POST
114154,600, POST
113573,600, POST
114625,600, POST
126567,600, POST
126857,600, POST
114685,600, POST
126076,600, POST
114474,600, POST
119133,600, POST
114295,600, POST
117781,600, POST
123161,600, POST
113202,600, POST
120516,600, POST
114284,600, POST
78567,600, POST
113082,600, POST
130324,600, POST
130575,600, POST
126487,600, POST
127389,600, POST
128380,600, POST
123671,600, POST
126517,600, POST
127990,600, POST
129272,600, POST
126727,600, POST
126246,600, POST
115105,600, POST
138359,600, POST
120937,600, POST
116358,600, POST
107140,600, POST
127118,600, POST
82715,600, POST
134923,600, POST
126988,600, POST
119394,600, POST
112962,600, POST
74008,600, POST
111959,600, POST
75251,600, POST
82565,600, POST
94687,600, POST
80981,600, POST
88505,600, POST
154449,600, POST
144270,600, POST
148377,600, POST
127599,600, POST
129242,600, POST
141505,600, POST
128010,600, POST
126357,600, POST
127770,600, POST
146835,600, POST
139922,600, POST
137808,600, POST
113893,600, POST
120626,600, POST
169698,600, POST
143438,600, POST
122690,600, POST
70222,600, POST
84478,600, POST
71204,600, POST
69310,600, POST
70172,600, POST
77104,600, POST
67787,600, POST
131447,600, POST
136415,600, POST
148268,600, POST
134993,600, POST
129092,600, POST
133270,600, POST
148748,600, POST
129763,600, POST
128671,600, POST
126798,600, POST
143338,600, POST
151864,600, POST
125395,600, POST
71754,600, POST
76253,600, POST
69770,600, POST
70131,600, POST
75110,600, POST
70673,600, POST
69690,600, POST
113072,600, POST
75872,600, POST
116238,600, POST
146825,600, POST
113352,600, POST
124373,600, POST
114765,600, POST
115185,600, POST
123933,600, POST
117991,600, POST
118422,600, POST
117761,600, POST
118411,600, POST
110817,600, POST
115717,600, POST
116127,600, POST
115426,600, POST
114865,600, POST
120966,600, POST
114184,600, POST
120496,600, POST
115076,600, POST
115817,600, POST
115887,600, POST
115887,600, POST
129382,600, POST
125525,600, POST
123522,600, POST
120466,600, POST
120375,600, POST
115677,600, POST
115426,600, POST
113323,600, POST
121948,600, POST
120435,600, POST
121046,600, POST
126246,600, POST
118532,600, POST
115726,600, POST
112832,600, POST
127418,600, POST
150281,600, POST
178464,600, POST
140604,600, POST
144231,600, POST
166001,600, POST
149510,600, POST
145483,600, POST
129743,600, POST
124533,600, POST
122119,600, POST
138760,600, POST
121627,600, POST
121597,600, POST
123591,600, POST
177552,600, POST
113563,600, POST
120606,600, POST
114464,600, POST
159879,600, POST
128762,600, POST
111579,600, POST
114684,600, POST
115205,600, POST
116118,600, POST
118282,600, POST
132228,624, POST
113613,600, POST
132058,600, POST
123010,600, POST
120015,600, POST
127589,600, POST
122299,600, POST
156222,600, POST
118953,600, POST
112961,600, POST
114194,600, POST
124473,600, POST
117680,600, POST
132308,600, POST
128500,600, POST
156033,600, POST
71013,600, POST
79339,600, POST
80270,600, POST
85560,600, POST
79309,600, POST
80000,600, POST
88927,600, POST
126327,600, POST
118441,600, POST
145422,600, POST
116559,600, POST
127529,600, POST
133681,600, POST
130875,600, POST
131366,600, POST
129493,600, POST
124853,600, POST
130745,600, POST
137778,600, POST
128701,600, POST
83165,600, POST
79179,600, POST
96380,600, POST
79539,600, POST
79018,600, POST
80621,600, POST
79488,600, POST
79609,600, POST
80611,600, POST
79829,600, POST
91601,600, POST
68929,600, POST
67937,600, POST
73968,600, POST
70431,600, POST
117721,600, POST
135323,600, POST
114885,600, POST
121788,600, POST
115206,600, POST
119584,600, POST
69450,600, POST
123501,600, POST
119123,600, POST
118522,600, POST
115456,600, POST
116128,600, POST
122970,600, POST
74880,600, POST
75461,600, POST
70301,600, POST
150623,600, POST
183664,600, POST
119524,600, POST
130896,600, POST
120396,600, POST
124253,600, POST
138079,600, POST
120636,600, POST
77695,600, POST
188753,600, POST
125665,600, POST
90189,600, POST
111629,600, POST
182913,600, POST
169277,600, POST
121658,600, POST
130274,600, POST
137248,600, POST
127850,600, POST
145763,600, POST
119133,600, POST
70442,600, POST
115536,600, POST
113984,600, POST
115537,600, POST
114665,600, POST
128952,600, POST
117389,600, POST
142808,600, POST
120345,600, POST
71925,600, POST
75141,600, POST
83356,600, POST
115496,600, POST
114204,600, POST
72225,600, POST
71093,600, POST
115957,600, POST
138670,600, POST
122760,600, POST
72716,600, POST
75651,600, POST
72095,600, POST
72937,600, POST
82124,600, POST
71815,600, POST
71704,600, POST
126116,600, POST
132699,600, POST
150692,600, POST
122620,600, POST
148298,600, POST
126527,600, POST
115686,600, POST
115616,600, POST
115737,600, POST
114134,600, POST
116358,600, POST
118652,600, POST
115547,600, POST
73317,600, POST
71374,600, POST
70852,600, POST
118813,600, POST
126898,600, POST
115867,600, POST
