Time, Memory,Method
330397,3344, GET
325257,3344, GET
332732,3344, GET
327312,3344, GET
346517,3344, GET
328193,3344, GET
225324,3344, GET
202092,3344, GET
343721,3344, GET
338993,3344, GET
334655,3600, GET
321250,3344, GET
342920,3344, GET
346958,3344, GET
341117,3344, GET
344133,3344, GET
324576,3344, GET
325519,3344, GET
340416,3344, GET
324136,3344, GET
327642,3344, GET
326460,3344, GET
334685,3344, GET
319387,3344, GET
366634,3344, GET
348430,3344, GET
233189,3344, GET
219714,3344, GET
223461,3344, GET
229612,3344, GET
311212,3344, GET
390979,3344, GET
350975,3344, GET
230885,3344, GET
341638,3344, GET
218602,3344, GET
283221,3344, GET
238107,3344, GET
243208,3344, GET
337611,3344, GET
229842,3344, GET
218882,3344, GET
287779,3344, GET
276127,3344, GET
211879,3344, GET
207642,3344, GET
200479,3344, GET
253035,3344, GET
200969,3344, GET
244299,3344, GET
202121,3344, GET
223791,3344, GET
210477,3344, GET
205347,3344, GET
238559,3344, GET
204105,3344, GET
201971,3344, GET
206390,3344, GET
207181,3344, GET
213522,3344, GET
206219,3344, GET
203093,3344, GET
213002,3344, GET
213412,3344, GET
321481,3344, GET
204135,3344, GET
207541,3344, GET
212290,3344, GET
203223,3344, GET
241023,3344, GET
214314,3344, GET
201480,3344, GET
208383,3344, GET
202422,3344, GET
231265,3344, GET
226967,3344, GET
269425,3344, GET
261440,3344, GET
225354,3344, GET
222840,3344, GET
251432,3344, GET
218492,3344, GET
221638,3344, GET
339504,3344, GET
240121,3344, GET
213613,3344, GET
404934,3344, GET
567162,3344, GET
1036435,3344, GET
291255,3344, GET
224493,3344, GET
216307,3344, GET
237567,3344, GET
200438,3344, GET
237196,3344, GET
220416,3344, GET
199286,3344, GET
222439,3344, GET
226376,3344, GET
233158,3344, GET
228991,3344, GET
217300,3344, GET
256211,3344, GET
335006,3344, GET
288441,3344, GET
269545,3344, GET
205838,3344, GET
219043,3648, GET
220906,3344, GET
214124,3344, GET
227098,3344, GET
349132,3344, GET
215145,3600, GET
204256,3344, GET
691301,3344, GET
227538,3344, GET
203664,3344, GET
229411,3344, GET
210537,3344, GET
251783,3344, GET
254789,3344, GET
214655,3344, GET
210908,3344, GET
224653,3344, GET
295514,3344, GET
381341,3344, GET
338763,3344, GET
315831,3344, GET
219533,3344, GET
213082,3344, GET
212000,3344, GET
224012,3344, GET
357687,3344, GET
360383,3344, GET
376582,3344, GET
356235,3344, GET
379959,3344, GET
416956,3344, GET
328444,3344, GET
373586,3344, GET
331199,3344, GET
395407,3344, GET
376161,3344, GET
387602,3344, GET
371263,3344, GET
384296,3344, GET
368948,3344, GET
398262,3344, GET
369680,3344, GET
391750,3344, GET
386089,3344, GET
370701,3344, GET
376762,3344, GET
382594,3344, GET
361956,3344, GET
388815,3344, GET
362426,3344, GET
374469,3344, GET
355874,3344, GET
389045,3344, GET
368106,3344, GET
413661,3344, GET
335667,3344, GET
327472,3344, GET
325398,3344, GET
323374,3344, GET
319146,3344, GET
323314,3344, GET
352889,3344, GET
329285,3344, GET
335627,3344, GET
343181,3344, GET
322132,3344, GET
338783,3344, GET
318305,3344, GET
347859,3344, GET
321341,3344, GET
338572,3344, GET
374869,3344, GET
377414,3344, GET
379938,3344, GET
364099,3344, GET
363638,3344, GET
552716,3344, GET
360622,3344, GET
357667,3344, GET
359250,3344, GET
358318,3344, GET
347769,3344, GET
455117,3344, GET
327842,3344, GET
331760,3344, GET
316401,3344, GET
347889,3344, GET
345365,3344, GET
197082,3344, GET
197212,3344, GET
324917,3344, GET
318436,3344, GET
319477,3344, GET
339805,3344, GET
339714,3344, GET
365682,3344, GET
388394,3344, GET
434168,3344, GET
330247,3344, GET
258785,3344, GET
224572,3344, GET
234220,3344, GET
236385,3344, GET
233669,3344, GET
230664,3344, GET
220295,3344, GET
209735,3344, GET
237747,3600, GET
344764,3344, GET
261981,3344, GET
205547,3344, GET
248266,3344, GET
327983,3344, GET
217880,3344, GET
335988,3344, GET
322552,3344, GET
233500,3344, GET
248477,3344, GET
449096,3344, GET
166516,2584, GET
385178,3344, GET
371994,3344, GET
354863,3344, GET
209365,3344, GET
220255,3344, GET
217811,3344, GET
219444,3344, GET
363959,3344, GET
360443,3344, GET
378596,3344, GET
365372,3344, GET
376381,3344, GET
364761,3344, GET
354461,3344, GET
358189,3344, GET
248506,3344, GET
221968,3344, GET
222740,3344, GET
224453,3344, GET
230704,3344, GET
230453,3344, GET
232047,3344, GET
224262,3344, GET
222008,3344, GET
246914,3344, GET
227128,3344, GET
234381,3344, GET
238048,3344, GET
221056,3344, GET
226677,3344, GET
226607,3344, GET
379177,3344, GET
338031,3344, GET
419841,3344, GET
359742,3344, GET
330338,3344, GET
541746,3344, GET
328364,3344, GET
411647,3344, GET
376121,3344, GET
375891,3344, GET
370882,3344, GET
394185,3344, GET
384046,3344, GET
223050,3344, GET
223110,3344, GET
225805,3344, GET
235573,3344, GET
337370,3344, GET
344794,3344, GET
208804,3344, GET
205668,3344, GET
216588,3344, GET
207982,3344, GET
206259,3344, GET
220927,3344, GET
225675,3344, GET
206951,3344, GET
372064,3416, GET
349502,3344, GET
349201,3344, GET
359411,3344, GET
347579,3344, GET
342139,3344, GET
329666,3344, GET
337350,3344, GET
353099,3344, GET
342239,3344, GET
343572,3344, GET
336428,3344, GET
211569,3344, GET
210767,3344, GET
203344,3344, GET
219774,3344, GET
222549,3344, GET
202282,3344, GET
208974,3344, GET
357898,3344, GET
203543,3344, GET
215476,3344, GET
214855,3344, GET
209434,3344, GET
207430,3344, GET
206378,3344, GET
217860,3344, GET
206168,3344, GET
208382,3344, GET
203463,3344, GET
351990,3344, GET
350366,3600, GET
369303,3344, GET
369643,3344, GET
245724,3344, GET
202010,3344, GET
339184,3344, GET
320790,3344, GET
342061,3344, GET
320108,3344, GET
443606,3344, GET
173345,2584, GET
278557,3344, GET
359143,3344, GET
204986,3344, GET
225095,3344, GET
228922,3344, GET
230646,3344, GET
222689,3344, GET
389872,3344, GET
363983,3344, GET
376777,3344, GET
394541,3344, GET
353131,3344, GET
375325,3344, GET
361678,3344, GET
358101,3344, GET
465448,3344, GET
215696,3344, GET
256065,3344, GET
421263,3344, GET
211639,3344, GET
245193,3344, GET
223131,3344, GET
238931,3344, GET
413909,3344, GET
393119,3344, GET
225525,3344, GET
222930,3344, GET
216427,3344, GET
219524,3344, GET
220736,3344, GET
228310,3344, GET
205908,3344, GET
227398,3344, GET
372219,3344, GET
370325,3344, GET
416644,3344, GET
316501,3352, GET
361167,3344, GET
389031,3344, GET
392978,3344, GET
348993,3344, GET
432354,3344, GET
394431,3344, GET
341479,3344, GET
356849,3344, GET
360465,3344, GET
507570,3352, GET
377088,3344, GET
218912,3344, GET
417616,3344, GET
327372,3344, GET
204514,3344, GET
253098,3344, GET
225345,3344, GET
223001,3344, GET
238210,3344, GET
221778,3344, GET
256235,3344, GET
233281,3344, GET
226167,3344, GET
221347,3344, GET
221247,3344, GET
241997,3344, GET
222861,3344, GET
224824,3344, GET
226948,3344, GET
224253,3344, GET
226437,3344, GET
224302,3344, GET
231416,3344, GET
416955,3344, GET
369693,3344, GET
363111,3344, GET
340086,3344, GET
355747,3344, GET
450900,3344, GET
351338,3344, GET
356528,3344, GET
360155,3344, GET
343763,3344, GET
334335,3344, GET
342011,3344, GET
356407,3344, GET
357390,3344, GET
364493,3344, GET
334506,3344, GET
335447,3344, GET
331320,3344, GET
326690,3344, GET
335568,3344, GET
353813,3344, GET
364875,3600, GET
345227,3344, GET
359494,3344, GET
334736,3344, GET
333874,3344, GET
338122,3344, GET
348293,3344, GET
523471,3344, GET
328925,3344, GET
319757,3344, GET
355306,3344, GET
331811,3344, GET
340417,3344, GET
353692,3344, GET
360345,3344, GET
357921,3344, GET
565912,3344, GET
423096,3344, GET
321099,3344, GET
337822,3344, GET
534261,3344, GET
320849,3344, GET
394662,3344, GET
203573,3344, GET
212470,3344, GET
200006,3344, GET
201890,3344, GET
197842,3344, GET
202231,3344, GET
206258,3344, GET
206639,3344, GET
209374,3344, GET
196128,3344, GET
200397,3344, GET
194826,3344, GET
196760,3344, GET
195117,3344, GET
196499,3344, GET
196489,3344, GET
194134,3344, GET
202421,3344, GET
195437,3344, GET
337080,3344, GET
306792,3344, GET
375835,3344, GET
338132,3344, GET
334425,3344, GET
314306,3344, GET
322242,3344, GET
311141,3344, GET
313465,3344, GET
345547,3344, GET
348713,3344, GET
332752,3344, GET
341629,3344, GET
329246,3344, GET
320528,3344, GET
345297,3344, GET
310679,3344, GET
332872,3344, GET
334716,3344, GET
335808,3344, GET
309347,3344, GET
327923,3344, GET
341599,3344, GET
329566,3344, GET
337371,3344, GET
354454,3344, GET
335288,3344, GET
337681,3344, GET
360486,3344, GET
330778,3344, GET
339706,3344, GET
353111,3344, GET
321450,3344, GET
375905,3344, GET
336109,3344, GET
211328,3344, GET
207220,3344, GET
208142,3344, GET
220696,3344, GET
213963,3344, GET
233772,3344, GET
315839,3344, GET
348994,3344, GET
360476,3344, GET
375645,3344, GET
371967,3344, GET
393780,3344, GET
357349,3344, GET
378170,3344, GET
371717,3344, GET
359984,3344, GET
361147,3344, GET
390714,3344, GET
429439,3344, GET
387548,3344, GET
364103,3344, GET
324517,3344, GET
350136,3344, GET
344215,3344, GET
192942,3344, GET
219724,3600, GET
206228,3344, GET
199405,3344, GET
211899,3344, GET
199575,3344, GET
255934,3344, GET
209975,3344, GET
205757,3344, GET
223541,3344, GET
229333,3344, GET
253840,3344, GET
222379,3344, GET
230525,3344, GET
206959,3344, GET
206739,3344, GET
263879,3344, GET
217340,3344, GET
235434,3344, GET
219464,3344, GET
222740,3344, GET
255273,3344, GET
246927,3344, GET
228922,3344, GET
199074,3344, GET
246936,3344, GET
203493,3344, GET
193303,3344, GET
209334,3344, GET
197461,3344, GET
194155,3344, GET
200658,3344, GET
197381,3344, GET
250243,3344, GET
238821,3344, GET
336880,3344, GET
323895,3344, GET
466911,3344, GET
349495,3344, GET
503922,3344, GET
290611,3344, GET
398539,3344, GET
283547,3344, GET
307263,3344, GET
301582,3344, GET
499234,3344, GET
306321,3344, GET
454277,3344, GET
476620,3344, GET
313996,3344, GET
306942,3344, GET
475989,3344, GET
290030,3344, GET
292805,3344, GET
314397,3344, GET
368321,3344, GET
320618,3344, GET
348993,3344, GET
350406,3344, GET
280672,3344, GET
313375,3344, GET
325498,3344, GET
222680,3344, GET
395283,3344, GET
305039,3344, GET
362420,3344, GET
457152,3344, GET
384833,3344, GET
392978,3344, GET
373722,3344, GET
204134,3344, GET
304567,3344, GET
304769,3344, GET
197922,3344, GET
300249,3344, GET
241506,3344, GET
204845,3344, GET
201800,3344, GET
212200,3344, GET
215687,3344, GET
280241,3344, GET
301211,3344, GET
219784,3344, GET
209014,3344, GET
205717,3344, GET
205337,3344, GET
368692,3344, GET
193173,3344, GET
202140,3344, GET
253489,3344, GET
232348,3344, GET
195668,3344, GET
200888,3344, GET
189466,3344, GET
264059,3344, GET
263519,3344, GET
225626,3344, GET
244512,3344, GET
219243,3344, GET
486990,3344, GET
230795,3344, GET
289900,3344, GET
291663,3344, GET
328944,3600, GET
308285,3344, GET
391486,3344, GET
381376,3344, GET
159468,2584, GET
138347,2584, GET
193995,3344, GET
221818,3344, GET
249050,3344, GET
191039,3344, GET
193564,3344, GET
221367,3344, GET
235184,3344, GET
220846,3344, GET
204945,3344, GET
197321,3352, GET
229002,3344, GET
231266,3344, GET
226346,3344, GET
248790,3344, GET
219002,3344, GET
194936,3344, GET
206639,3344, GET
225565,3344, GET
216128,3344, GET
228341,3344, GET
204635,3344, GET
236987,3344, GET
201279,3344, GET
208943,3344, GET
444969,3344, GET
234633,3344, GET
226717,3344, GET
240805,3344, GET
224042,3344, GET
221628,3344, GET
232018,3344, GET
252237,3344, GET
236766,3344, GET
212560,3344, GET
305149,3344, GET
241987,3344, GET
259521,3344, GET
215145,3344, GET
233922,3344, GET
230415,3344, GET
285130,3344, GET
274008,3344, GET
195367,3344, GET
196018,3344, GET
191149,3344, GET
208252,3344, GET
203362,3344, GET
200918,3344, GET
192922,3344, GET
192411,3344, GET
200527,3344, GET
203823,3344, GET
203943,3344, GET
195577,3344, GET
211107,3344, GET
200267,3344, GET
194566,3344, GET
197531,3344, GET
196349,3344, GET
206379,3344, GET
199916,3344, GET
189005,3344, GET
199224,3344, GET
201278,3344, GET
211107,3344, GET
206419,3344, GET
196920,3344, GET
212009,3344, GET
192131,3344, GET
197181,3344, GET
200758,3344, GET
200507,3344, GET
193333,3344, GET
238019,3344, GET
226447,3344, GET
357831,3344, GET
362059,3344, GET
329756,3344, GET
187412,3344, GET
213041,3344, GET
354554,3344, GET
220776,3344, GET
225285,3344, GET
375524,3344, GET
233160,3344, GET
400644,3344, GET
222309,3344, GET
327903,3344, GET
215296,3344, GET
251836,3344, GET
387778,3344, GET
211628,3344, GET
216238,3344, GET
235044,3344, GET
231927,3344, GET
224643,3344, GET
461160,3600, GET
438467,3344, GET
375325,3344, GET
442885,3344, GET
405132,3344, GET
205707,3344, GET
306872,3344, GET
333002,3344, GET
384262,3344, GET
354905,3344, GET
373311,3344, GET
352129,3344, GET
354734,3344, GET
451902,3344, GET
337943,3344, GET
322593,3344, GET
428757,3344, GET
207270,3344, GET
386396,3344, GET
226327,3344, GET
215286,3344, GET
221457,3344, GET
223110,3344, GET
231988,3344, GET
218401,3344, GET
200687,3344, GET
218601,3344, GET
221888,3344, GET
346619,3344, GET
230214,3344, GET
222520,3344, GET
225926,3344, GET
329607,3344, GET
262076,3344, GET
217069,3344, GET
207621,3344, GET
204295,3344, GET
213893,3344, GET
211418,3344, GET
218342,3344, GET
218432,3344, GET
219965,3344, GET
263027,3344, GET
215125,3344, GET
219914,3344, GET
215266,3344, GET
226828,3344, GET
220625,3344, GET
204885,3344, GET
220365,3344, GET
201158,3344, GET
219534,3344, GET
201900,3344, GET
208603,3344, GET
197090,3344, GET
202712,3344, GET
200788,3344, GET
195838,3344, GET
207440,3344, GET
200547,3344, GET
216217,3344, GET
203492,3344, GET
213151,3344, GET
219634,3344, GET
226257,3344, GET
331460,3344, GET
358882,3344, GET
360516,3344, GET
445950,3344, GET
187962,3344, GET
198313,3344, GET
445159,3344, GET
219033,3344, GET
223411,3344, GET
207691,3344, GET
388560,3344, GET
224303,3344, GET
222119,3344, GET
230064,3344, GET
242307,3344, GET
215586,3344, GET
221097,3344, GET
204545,3344, GET
347872,3344, GET
284078,3344, GET
216288,3344, GET
228651,3344, GET
220466,3344, GET
224353,3344, GET
404841,3344, GET
377188,3344, GET
373180,3344, GET
315068,3344, GET
340047,3344, GET
389341,3344, GET
226698,3344, GET
227319,3344, GET
214754,3344, GET
200497,3344, GET
358552,3344, GET
445129,3344, GET
448376,3344, GET
392888,3600, GET
375504,3344, GET
398980,3344, GET
216829,3344, GET
217580,3344, GET
218792,3344, GET
202150,3344, GET
200257,3344, GET
213562,3344, GET
205918,3344, GET
212330,3344, GET
202972,3344, GET
212050,3344, GET
205437,3344, GET
219343,3344, GET
197862,3344, GET
213853,3344, GET
221056,3344, GET
204164,3344, GET
201439,3344, GET
200286,3344, GET
209514,3344, GET
405603,3344, GET
370305,3344, GET
318334,3344, GET
320829,3344, GET
327452,3344, GET
310749,3344, GET
320188,3344, GET
351148,3344, GET
379783,3344, GET
214925,3344, GET
313876,3344, GET
333003,3344, GET
478854,3344, GET
296071,3344, GET
241977,3344, GET
222350,3344, GET
215586,3344, GET
360937,3344, GET
368461,3344, GET
365295,3344, GET
353984,3344, GET
217099,3344, GET
204756,3344, GET
322543,3344, GET
416965,3344, GET
201769,3344, GET
191439,3344, GET
201599,3344, GET
195958,3344, GET
247247,3344, GET
220916,3344, GET
209294,3344, GET
187452,3344, GET
222088,3344, GET
395723,3344, GET
391054,3344, GET
261214,3344, GET
229543,3344, GET
224012,3344, GET
234532,3344, GET
189276,3344, GET
271414,3344, GET
269831,3344, GET
286663,3344, GET
200006,3344, GET
228822,3344, GET
255193,3344, GET
261625,3344, GET
211458,3344, GET
231747,3344, GET
326580,3344, GET
313706,3344, GET
315719,3344, GET
310339,3344, GET
334726,3344, GET
313816,3344, GET
280832,3344, GET
289259,3344, GET
308976,3344, GET
407026,3344, GET
384903,3344, GET
239742,3344, GET
207991,3344, GET
197251,3344, GET
226838,3344, GET
225245,3344, GET
211919,3344, GET
224824,3344, GET
209895,3344, GET
226407,3344, GET
183835,3344, GET
210336,3344, GET
218141,3344, GET
229002,3344, GET
234232,3344, GET
440800,3344, GET
198052,3344, GET
210116,3344, GET
208302,3344, GET
167744,3344, GET
89924,2584, GET
196019,3344, GET
192903,3344, GET
192231,3344, GET
310309,3344, GET
337692,3344, GET
342131,3344, GET
358913,3344, GET
361407,3344, GET
199806,3344, GET
211909,3344, GET
311571,3344, GET
352179,3344, GET
313224,3344, GET
347290,3344, GET
354835,3344, GET
225956,3344, GET
209434,3344, GET
221287,3344, GET
225535,3344, GET
225785,3344, GET
216818,3344, GET
355987,3344, GET
220335,3344, GET
228521,3344, GET
216438,3344, GET
347691,3344, GET
232419,3344, GET
390944,3344, GET
331610,3344, GET
391064,3344, GET
345967,3344, GET
344335,3344, GET
325208,3344, GET
320709,3344, GET
316040,3344, GET
268538,3344, GET
463074,3344, GET
454277,3344, GET
351017,3344, GET
339575,3344, GET
373321,3344, GET
382378,3344, GET
240033,3344, GET
222960,3344, GET
225536,3344, GET
229152,3344, GET
223010,3344, GET
217620,3344, GET
215867,3344, GET
227479,3344, GET
221798,3344, GET
222158,3344, GET
222109,3344, GET
229904,3344, GET
224363,3344, GET
350206,3344, GET
246125,3344, GET
219223,3344, GET
241826,3344, GET
218342,3344, GET
221087,3344, GET
502420,3344, GET
331700,3344, GET
346819,3344, GET
388580,3344, GET
340988,3344, GET
355076,3344, GET
373120,3344, GET
334275,3344, GET
363932,3344, GET
360085,3344, GET
336039,3344, GET
352721,3344, GET
361578,3344, GET
334135,3344, GET
375094,3344, GET
374362,3344, GET
356608,3344, GET
354104,3344, GET
370375,3344, GET
349835,3344, GET
353362,3344, GET
360767,3344, GET
422655,3344, GET
367790,3344, GET
373832,3344, GET
378400,3344, GET
350326,3344, GET
350706,3344, GET
351498,3344, GET
366687,3344, GET
372950,3344, GET
368081,3344, GET
349725,3344, GET
348613,3344, GET
340978,3344, GET
322773,3344, GET
403168,3344, GET
208041,2584, GET
315650,3344, GET
304428,3344, GET
317343,3344, GET
350357,3344, GET
333283,3344, GET
329876,3344, GET
342330,3344, GET
349976,3344, GET
326771,3344, GET
323906,3344, GET
199746,3344, GET
345718,3344, GET
372669,3344, GET
430902,3344, GET
349224,3344, GET
362469,3344, GET
365024,3344, GET
371608,3344, GET
344765,3344, GET
346739,3344, GET
346057,3344, GET
407818,3344, GET
397017,3344, GET
366087,3344, GET
356508,3344, GET
376186,3344, GET
349464,3344, GET
354635,3344, GET
205567,3344, GET
200366,3344, GET
194936,3344, GET
333483,3344, GET
317382,3344, GET
313695,3344, GET
317312,3344, GET
308225,3344, GET
307012,3344, GET
329336,3344, GET
316621,3344, GET
245934,3344, GET
316391,3344, GET
343954,3344, GET
329636,3344, GET
331169,3344, GET
312994,3344, GET
312944,3344, GET
382117,3344, GET
321050,3344, GET
343322,3344, GET
352159,3344, GET
319176,3344, GET
321230,3344, GET
334876,3344, GET
339085,3344, GET
330719,3344, GET
332632,3344, GET
322151,3344, GET
328985,3344, GET
214003,3344, GET
354294,3344, GET
317413,3344, GET
342070,3344, GET
344545,3344, GET
316992,3344, GET
335397,3344, GET
353542,3344, GET
322894,3344, GET
351198,3344, GET
340016,3344, GET
311461,3344, GET
360766,3344, GET
223972,3344, GET
238982,3344, GET
385694,3344, GET
230985,3344, GET
216347,3344, GET
339946,3344, GET
334496,3344, GET
334566,3344, GET
323494,3344, GET
309677,3344, GET
366748,3344, GET
333053,3344, GET
312152,3344, GET
326290,3344, GET
403178,3344, GET
315208,3344, GET
386947,3344, GET
338473,3344, GET
386586,3344, GET
320078,3344, GET
351068,3344, GET
349564,3344, GET
307724,3344, GET
334716,3344, GET
327321,3344, GET
323755,3344, GET
340126,3344, GET
379563,3344, GET
201418,2584, GET
278377,2584, GET
123288,2584, GET
366838,3344, GET
160169,2584, GET
342511,3344, GET
374914,3600, GET
337742,3344, GET
334856,3344, GET
345577,3344, GET
332031,3344, GET
333003,3344, GET
365876,3344, GET
345978,3344, GET
325959,3344, GET
335978,3344, GET
355376,3344, GET
331981,3344, GET
327952,3344, GET
334516,3344, GET
351999,3344, GET
327693,3344, GET
340087,3344, GET
327532,3344, GET
342751,3344, GET
335497,3344, GET
335127,3344, GET
408799,3344, GET
485858,3344, GET
340407,3344, GET
342661,3344, GET
337020,3344, GET
339475,3344, GET
346999,3344, GET
346629,3344, GET
359925,3344, GET
319727,3344, GET
352240,3344, GET
325468,3344, GET
321200,3368, GET
341489,3344, GET
313956,3344, GET
309297,3344, GET
364133,3344, GET
351890,3344, GET
319326,3344, GET
320549,3344, GET
331290,3344, GET
308887,3344, GET
304307,3384, GET
311832,3344, GET
320138,3344, GET
319567,3344, GET
307733,3344, GET
308816,3344, GET
322913,3344, GET
308365,3344, GET
312533,3344, GET
333945,3344, GET
309718,3344, GET
306552,3344, GET
311922,3344, GET
329456,3344, GET
322823,3344, GET
307473,3344, GET
325819,3344, GET
311621,3344, GET
309067,3344, GET
343883,3344, GET
310299,3344, GET
313405,3344, GET
344665,3344, GET
339355,3344, GET
312283,3344, GET
343163,3344, GET
310278,3344, GET
310820,3344, GET
342962,3344, GET
313766,3344, GET
310760,3344, GET
313575,3344, GET
316761,3344, GET
305560,3344, GET
378250,3344, GET
381947,3344, GET
384883,3344, GET
373821,3344, GET
373681,3344, GET
209114,3344, GET
246466,3344, GET
222429,3344, GET
217450,3344, GET
349865,3344, GET
351178,3344, GET
354234,3344, GET
359494,3344, GET
383860,3344, GET
369744,3344, GET
431763,3344, GET
429569,3344, GET
412325,3344, GET
207160,2584, GET
423497,3344, GET
194145,2584, GET
374603,3344, GET
351077,3344, GET
351678,3344, GET
348392,3344, GET
356619,3544, GET
349725,3344, GET
379363,3344, GET
352810,3344, GET
378661,3344, GET
365907,3344, GET
359384,3344, GET
366427,3344, GET
363261,3344, GET
218642,3344, GET
225695,3344, GET
214734,3344, GET
210536,3344, GET
228732,3344, GET
220937,3344, GET
211909,3344, GET
214514,3344, GET
219404,3344, GET
352120,3344, GET
352661,3344, GET
348963,3344, GET
345907,3344, GET
349945,3344, GET
346259,3344, GET
352951,3344, GET
350096,3344, GET
351448,3344, GET
337943,3344, GET
341890,3344, GET
354083,3344, GET
350767,3344, GET
350807,3344, GET
368592,3344, GET
374032,3344, GET
211949,3344, GET
214204,3344, GET
384552,3344, GET
355246,3344, GET
358612,3344, GET
345637,3536, GET
341109,3344, GET
348172,3344, GET
217450,3344, GET
230896,3344, GET
212640,3344, GET
230856,3344, GET
217580,3344, GET
221718,3344, GET
377258,3344, GET
383640,3344, GET
344725,3344, GET
350105,3344, GET
218201,3344, GET
217309,3344, GET
211909,3344, GET
227429,3344, GET
342972,3344, GET
366798,3344, GET
346840,3344, GET
349334,3344, GET
349746,3344, GET
217610,3344, GET
216067,3344, GET
214444,3344, GET
230365,3344, GET
220485,3344, GET
215456,3344, GET
215325,3344, GET
213342,3344, GET
228461,3344, GET
210967,3344, GET
353602,3344, GET
349144,3344, GET
347952,3344, GET
348162,3344, GET
352821,3344, GET
343784,3344, GET
362049,3344, GET
368451,3344, GET
398569,3344, GET
190387,3344, GET
219003,3344, GET
199475,3344, GET
210666,3344, GET
207691,3344, GET
212089,3344, GET
206398,3344, GET
330758,3344, GET
330007,3344, GET
338824,3344, GET
320639,3344, GET
319877,3344, GET
337441,3344, GET
333964,3344, GET
309567,3344, GET
310740,3344, GET
289539,3344, GET
317102,3344, GET
309307,3344, GET
336460,3344, GET
359884,3344, GET
308165,3344, GET
342921,3544, GET
330148,3344, GET
311711,3344, GET
325358,3344, GET
312183,3344, GET
332612,3344, GET
333043,3344, GET
323956,3344, GET
325287,3344, GET
320819,3344, GET
346800,3344, GET
326470,3344, GET
343593,3344, GET
313776,3344, GET
335878,3344, GET
314287,3344, GET
312162,3344, GET
346249,3344, GET
313796,3344, GET
313846,3344, GET
330137,3344, GET
313114,3344, GET
315979,3344, GET
305750,3344, GET
314256,3344, GET
342190,3344, GET
313786,3344, GET
341549,3344, GET
315519,3344, GET
309548,3344, GET
329195,3344, GET
311070,3344, GET
318925,3344, GET
324446,3344, GET
313445,3344, GET
318034,3344, GET
329957,3344, GET
314687,3344, GET
312043,3344, GET
313796,3344, GET
313555,3344, GET
334777,3344, GET
312533,3344, GET
341178,3344, GET
338543,3344, GET
318124,3344, GET
328133,3344, GET
316261,3344, GET
315268,3344, GET
324496,3344, GET
340998,3344, GET
314266,3344, GET
329275,3344, GET
308075,3344, GET
324125,3344, GET
325047,3344, GET
314247,3344, GET
327663,3344, GET
311241,3344, GET
308826,3344, GET
334155,3344, GET
312383,3344, GET
328845,3344, GET
314928,3344, GET
323815,3344, GET
342922,3344, GET
307644,3344, GET
330357,3344, GET
316370,3344, GET
321721,3344, GET
325348,3344, GET
314046,3344, GET
337101,3344, GET
312523,3344, GET
314106,3344, GET
335107,3344, GET
314196,3344, GET
347050,3344, GET
351328,3344, GET
315519,3344, GET
303196,3344, GET
321651,3344, GET
313475,3344, GET
327522,3344, GET
308967,3344, GET
460468,3344, GET
353292,3344, GET
304558,3344, GET
360626,3344, GET
325248,3344, GET
348403,3344, GET
289990,3344, GET
145841,2584, GET
318925,3344, GET
312643,3344, GET
329206,3344, GET
333544,3344, GET
331189,3344, GET
347801,3344, GET
336670,3344, GET
320308,3344, GET
323865,3424, GET
361007,3544, GET
316942,3344, GET
338393,3344, GET
330618,3344, GET
333193,3344, GET
335287,3344, GET
333765,3344, GET
362209,3344, GET
314968,3344, GET
304748,3344, GET
332562,3344, GET
312022,3344, GET
330327,3344, GET
328213,3344, GET
338503,3344, GET
339105,3344, GET
312904,3344, GET
316861,3344, GET
329827,3344, GET
346459,3344, GET
358702,3344, GET
335016,3344, GET
316551,3344, GET
326490,3344, GET
312714,3344, GET
325869,3344, GET
314948,3344, GET
328424,3344, GET
339115,3344, GET
318234,3344, GET
324587,3344, GET
310329,3344, GET
306592,3416, GET
311852,3344, GET
327172,3344, GET
344484,3344, GET
331970,3344, GET
314708,3344, GET
345987,3344, GET
329065,3344, GET
325569,3344, GET
335548,3344, GET
328253,3344, GET
332602,3344, GET
345957,3344, GET
333404,3344, GET
336189,3344, GET
347360,3344, GET
203583,3344, GET
433436,3344, GET
404581,3344, GET
358702,3344, GET
195908,3344, GET
213863,3344, GET
316791,3376, GET
359624,3344, GET
316351,3344, GET
320980,3344, GET
311952,3344, GET
323054,3344, GET
339455,3344, GET
316641,3344, GET
318886,3344, GET
340006,3344, GET
329957,3344, GET
314707,3344, GET
330127,3344, GET
313996,3344, GET
309908,3344, GET
325799,3344, GET
195508,3344, GET
347089,3344, GET
354153,3344, GET
321651,3344, GET
341128,3344, GET
340317,3344, GET
508932,3344, GET
424109,3344, GET
373060,3344, GET
365134,3344, GET
358983,3344, GET
362219,3344, GET
359003,3344, GET
366397,3344, GET
371016,3344, GET
370685,3344, GET
373922,3344, GET
352180,3344, GET
423677,3344, GET
439679,3344, GET
386175,3344, GET
213963,2584, GET
410873,3344, GET
443216,3344, GET
372519,3344, GET
377950,3344, GET
377218,3344, GET
369022,3344, GET
356638,3344, GET
361778,3344, GET
367068,3344, GET
351799,3344, GET
383591,3544, GET
369613,3344, GET
368031,3344, GET
361668,3344, GET
352761,3344, GET
353051,3344, GET
353553,3344, GET
378040,3344, GET
371807,3344, GET
367460,3344, GET
380916,3344, GET
354083,3344, GET
336640,3344, GET
